1	48.0
2	94.0
3	187.0
4	304.0
5	412.0
6	453.0
7	449.0
8	466.0
9	481.0
10	471.0
11	477.0
12	467.0
13	484.0
14	477.0
15	476.0
16	481.0
17	481.0
18	477.0
19	469.0
20	478.0
21	487.0
22	471.0
23	477.0
24	487.0
25	485.0
26	473.0
27	470.0
28	467.0
29	464.0
30	473.0
31	479.0
32	454.0
33	483.0
34	468.0
35	481.0
36	475.0
37	475.0
38	484.0
39	477.0
40	481.0
41	478.0
42	472.0
43	470.0
44	482.0
45	477.0
46	470.0
47	469.0
48	478.0
49	465.0
50	473.0
