1	652426.932716	652426.932716
2	614050.478783	651504.774437
3	614050.478783	651504.774437
4	614050.478783	649411.363092
5	559155.871334	645057.801353
6	547102.317478	631498.309747
7	546807.925793	597931.447348
8	408527.872799	555144.867579
9	408527.872799	260175.591704
10	408527.872799	259500.272865
11	408527.872799	259500.272865
12	408527.872799	259500.272865
13	408527.872799	259500.272865
14	408527.872799	259500.272865
15	408527.872799	259430.644188
16	408527.872799	259430.644188
17	408527.872799	259430.644188
18	408527.872799	259430.644188
19	378318.638612	259430.644188
20	378318.638612	259430.644188
21	378318.638612	259430.644188
22	378318.638612	259430.644188
23	378318.638612	259430.644188
24	378318.638612	259430.644188
25	376636.803143	259430.644188
26	376636.803143	259430.644188
27	376209.537714	259430.644188
28	357671.342633	259343.180155
29	357671.342633	259343.180155
30	357671.342633	259343.180155
31	357671.342633	259343.180155
32	357671.342633	259343.180155
33	344616.519134	259343.180155
34	344616.519134	259343.180155
35	344616.519134	259343.180155
36	344616.519134	259343.180155
37	344616.519134	259343.180155
38	331276.421687	259343.180155
39	331276.421687	259343.180155
40	330814.226194	259343.180155
41	330814.226194	259343.180155
42	330814.226194	259342.542095
43	330814.226194	259342.542095
44	330814.226194	259342.542095
45	330814.226194	259342.542095
46	330814.226194	259342.542095
47	328957.160824	259342.542095
48	307674.82695	259342.542095
49	307674.82695	259342.542095
50	307674.82695	259342.542095
